Ordre;Site_gestion_date_Quadrat;Qtte_Plantes;Sp_Plantes;individu;Sp_Pollinisateurs;N_Interactions
1805;Creche_Fauche_finJuillet_Q2;14;Hypochaeris_radicata;1458;Lasioglossum_spec.;1
1806;Creche_Fauche_finJuillet_Q2;14;Hypochaeris_radicata;1459;Eupeodes_luniger;1
1807;Creche_Fauche_finJuillet_Q2;2;Jacobaea_vulgaris;1460;Heriades_truncorum;1
1808;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1461;Lasioglossum_spec.;1
1809;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1462;Sphaerophoria_scripta;4
1810;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1463;Lasioglossum_spec.;3
1811;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1464;Syritta_pipiens;1
1812;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1465;Sphaerophoria_scripta;2
1813;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1466;Lasioglossum_spec.;2
1814;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1467;Syritta_pipiens;2
1815;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1468;Syritta_pipiens;1
1816;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1469;Lasioglossum_spec.;1
1817;Creche_Fauche_finJuillet_Q3;17;Daucus_carota;1470;Syrphidae_indet.;1
1818;AvGL_Fauche_finJuillet;12;Hypochaeris_radicata;1471;Lasioglossum_spec.;1
1819;AvGL_Fauche_finJuillet;2;Prunella_vulgaris;1473;Bombus_pascuorum;2
1820;AvGL_Fauche_finJuillet;12;Hypochaeris_radicata;1480;Syrphidae_indet.;1
1821;AvGL_Fauche_finJuillet;18;Trifolium_repens;1472;Apis_mellifera;2
1822;AvGL_Fauche_finJuillet;18;Trifolium_repens;1479;Apis_mellifera;3
1823;AvGL_Fauche_finJuillet;12;Hypochaeris_radicata;1474;Lasioglossum_(Sphecodogastra)_spec.;2
1824;AvGL_Fauche_finJuillet;12;Hypochaeris_radicata;1475;Lasioglossum_spec.;3
1825;AvGL_Fauche_finJuillet;12;Hypochaeris_radicata;1476;Lasioglossum_spec.;5
1826;AvGL_Fauche_finJuillet;12;Hypochaeris_radicata;1477;Syritta_pipiens;1
1827;AvGL_Fauche_finJuillet;12;Hypochaeris_radicata;1478;Andrena_spec.;1
1828;Redime_Fauche_finJuillet_Q1;4;Centaurea_jacea;;No;0
1829;Redime_Fauche_finJuillet_Q1;5;Daucus_carota;1482;Hylaeus_spec.;1
1830;Redime_Fauche_finJuillet_Q1;3;Lotus_corniculatus;;No;0
1831;Redime_Fauche_finJuillet_Q1;8;Origanum_vulgare;1484;Apis_mellifera;6
1832;Redime_Fauche_finJuillet_Q1;22;Trifolium_pratense;1485;Bombus_lapidarius;1
1833;Redime_Fauche_finJuillet_Q1;8;Origanum_vulgare;1481;Apis_mellifera;2
1834;Redime_Fauche_finJuillet_Q1;5;Daucus_carota;1483;Myathropa_florea;1
1835;Redime_Fauche_finJuillet_Q2;10;Centaurea_jacea;1489;Carcharodus_alceae;1
1836;Redime_Fauche_finJuillet_Q2;1;Crepis_capillaris;;No;0
1837;Redime_Fauche_finJuillet_Q2;6;Jacobaea_vulgaris;1487;Sphaerophoria_scripta;2
1838;Redime_Fauche_finJuillet_Q2;4;Lotus_corniculatus;;No;0
1839;Redime_Fauche_finJuillet_Q2;8;Origanum_vulgare;1486;Syrphidae_indet.;1
1840;Redime_Fauche_finJuillet_Q2;3;Trifolium_pratense;1488;Bombus_pascuorum;1
1841;Redime_Fauche_finJuillet_Q2;8;Origanum_vulgare;1488;Bombus_pascuorum;1
1842;Redime_Fauche_finJuillet_Q2;6;Jacobaea_vulgaris;1491;Sphaerophoria_spec.;1
1843;Redime_Fauche_finJuillet_Q2;6;Jacobaea_vulgaris;1490;Sphaerophoria_scripta;3
1844;Redime_Fauche_finJuillet_Q3;1;Centaurea_jacea;1492;Bombus_lapidarius;1
1845;Redime_Fauche_finJuillet_Q3;3;Cirsium_arvense;1493;Hylaeus_spec.;1
1846;Redime_Fauche_finJuillet_Q3;2;Crepis_capillaris;;No;0
1847;Redime_Fauche_finJuillet_Q3;1;Geranium_molle;;No;0
1848;Redime_Fauche_finJuillet_Q3;5;Hypericum_perforatum;1494;Lasioglossum_(Dialictus)_spec.;3
1849;Redime_Fauche_finJuillet_Q3;1;Lapsana_communis;;No;0
1850;Redime_Fauche_finJuillet_Q3;3;Plantago_lanceolata;;No;0
1851;Redime_Fauche_finJuillet_Q3;3;Cirsium_arvense;1495;Stomorhina_lunata;1
1852;Redime_Fauche_finJuillet_Q3;3;Cirsium_arvense;1496;Bombus_pascuorum;1
1853;Redime_Fauche_finJuillet_Q3;5;Hypericum_perforatum;1497;Lasioglossum_(Dialictus)_spec.;1
1854;Redime_Fauche_finJuillet_Q3;3;Cirsium_arvense;1492;Bombus_lapidarius;1
1855;Redime_Fauche_finJuillet_Q3;3;Cirsium_arvense;1498;Lasioglossum_spec.;1
1856;Redime_Fauche_finJuillet_Q3;3;Cirsium_arvense;1499;Syrphidae_indet.;1
1857;AvThSc_Fauche_finJuillet;5;Hypochaeris_radicata;1500;Dasysyrphus_albostriatus;1
1858;AvThSc_Fauche_finJuillet;3;Prunella_vulgaris;;No;0
1859;AvThSc_Fauche_finJuillet;2;Trifolium_repens;1501;Bombus_pascuorum;1
1860;AvThSc_Fauche_finJuillet;5;Hypochaeris_radicata;1502;Anthophila_indet.;1
1861;BST_Fauche_finJuillet_Q1;4;Bellis_perennis;;No;0
1862;BST_Fauche_finJuillet_Q1;14;Hypochaeris_radicata;;No;0
1863;BST_Fauche_finJuillet_Q1;7;Prunella_vulgaris;1503;Bombus_pascuorum;2
1864;BST_Fauche_finJuillet_Q1;10;Trifolium_dubium;;No;0
1865;BST_Fauche_finJuillet_Q2;1;Hypochaeris_radicata;;No;0
1866;BST_Fauche_finJuillet_Q2;24;Trifolium_repens;1504;Bombus_pascuorum;3
1867;BST_Fauche_finJuillet_Q2;24;Trifolium_repens;1505;Lasioglossum_(Dialictus)_spec.;1
1868;BST_Fauche_finJuillet_Q2;24;Trifolium_repens;1506;Lasioglossum_spec.;1
1869;BST_Fauche_finJuillet_Q2;24;Trifolium_repens;1507;Lasioglossum_spec.;1
1870;BST_Fauche_finJuillet_Q2;24;Trifolium_repens;1508;Aricia_agestis;1
1871;BST_Fauche_finJuillet_Q2;24;Trifolium_repens;1509;Lasioglossum_spec.;2
1872;BST_Fauche_finJuillet_Q3;8;Cichorium_intybus;1510;Lasioglossum_spec.;4
1873;BST_Fauche_finJuillet_Q3;4;Hypochaeris_radicata;;No;0
1874;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1511;Cheilosia_spec.;2
1875;BST_Fauche_finJuillet_Q3;1;Trifolium_repens;;No;0
1876;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1512;Lasioglossum_spec.;1
1877;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1513;Lasioglossum_(Leuchalictus)_spec.;1
1878;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1514;Heriades_truncorum;1
1879;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1515;Lasioglossum_spec.;3
1880;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1516;Hylaeus_spec.;2
1881;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1517;Cheilosia_spec.;2
1882;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1518;Lasioglossum_spec.;1
1883;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1519;Lasioglossum_spec.;4
1884;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1520;Anthophila_indet.;3
1885;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1522;Lasioglossum_spec.;1
1886;BST_Fauche_finJuillet_Q3;11;Jacobaea_vulgaris;1521;Anthophila_indet.;2
1887;BST_Tonte_finJuillet;6;Bellis_perennis;1523;Sphaerophoria_spec.;1
1888;BST_Tonte_finJuillet;1;Hypochaeris_radicata;;No;0
1889;BST_Tonte_finJuillet;10;Trifolium_dubium;;No;0
1890;BST_Tonte_finJuillet;14;Trifolium_repens;1524;Apis_mellifera;1
1891;BST_Tonte_finJuillet;6;Bellis_perennis;1525;Sphaerophoria_spec.;1
1892;BST_Tonte_finJuillet;14;Trifolium_repens;1526;Apis_mellifera;6
1893;Reaumur_Tonte_finJuillet;4;Bellis_perennis;;No;0
1894;Reaumur_Tonte_finJuillet;1;Plantago_lanceolata;;No;0
1895;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1527;Eupeodes_latifasciatus;1
1896;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1528;Apis_mellifera;1
1897;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1529;Bombus_pascuorum;3
1898;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1530;Apis_mellifera;2
1899;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1531;Polyommatus_icarus;1
1900;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1532;Apis_mellifera;6
1901;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1533;Apis_mellifera;1
1902;Reaumur_Tonte_finJuillet;30;Trifolium_repens;1534;Bombus_lapidarius;3
1903;AvGL_Tonte_finJuillet;6;Bellis_perennis;;No;0
1904;AvGL_Tonte_finJuillet;1;Hypochaeris_radicata;;No;0
1905;AvGL_Tonte_finJuillet;1;Prunella_vulgaris;;No;0
1906;AvGL_Tonte_finJuillet;4;Trifolium_repens;;No;0
1907;Maxwell_Tonte_finJuillet;11;Bellis_perennis;1535;Anthophila_indet.;2
1908;Maxwell_Tonte_finJuillet;12;Prunella_vulgaris;;No;0
1909;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1536;Apis_mellifera;7
1910;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1537;Apis_mellifera;2
1911;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1538;Apis_mellifera;4
1912;Maxwell_Tonte_finJuillet;11;Bellis_perennis;1539;Anthophila_indet.;1
1913;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1540;Apis_mellifera;1
1914;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1541;Apis_mellifera;8
1915;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1542;Apis_mellifera;4
1916;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1543;Apis_mellifera;7
1917;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1544;Apis_mellifera;5
1918;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1545;Apis_mellifera;3
1919;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1546;Apis_mellifera;8
1920;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1547;Apis_mellifera;11
1921;Maxwell_Tonte_finJuillet;32;Trifolium_repens;1548;Apis_mellifera;3
1922;Stevin_Tonte_finJuillet;3;Bellis_perennis;;No;0
1923;Stevin_Tonte_finJuillet;10;Prunella_vulgaris;;No;0
1924;Stevin_Tonte_finJuillet;37;Trifolium_repens;1549;Bombus_lapidarius;3
1925;Stevin_Tonte_finJuillet;37;Trifolium_repens;1550;Apis_mellifera;4
1926;Stevin_Tonte_finJuillet;37;Trifolium_repens;1551;Apis_mellifera;1
1927;Stevin_Tonte_finJuillet;37;Trifolium_repens;1552;Syrphidae_indet.;1
1928;Stevin_Tonte_finJuillet;37;Trifolium_repens;1553;Apis_mellifera;2
1929;Stevin_Tonte_finJuillet;37;Trifolium_repens;1554;Apis_mellifera;2
1930;Stevin_Tonte_finJuillet;37;Trifolium_repens;1555;Apis_mellifera;8
1931;Stevin_Tonte_finJuillet;37;Trifolium_repens;1556;Bombus_lapidarius;1
1932;Stevin_Tonte_finJuillet;37;Trifolium_repens;1557;Apis_mellifera;7
1933;Stevin_Tonte_finJuillet;37;Trifolium_repens;1558;Apis_mellifera;1
1934;Stevin_Tonte_finJuillet;37;Trifolium_repens;1559;Apis_mellifera;8
1935;Stevin_Tonte_finJuillet;37;Trifolium_repens;1560;Apis_mellifera;7
1936;Serres_Fauche_finJuillet_Q1;95;Lotus_corniculatus;;No;0
1937;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1561;Apis_mellifera;2
1938;Serres_Fauche_finJuillet_Q1;5;Plantago_lanceolata;;No;0
1939;Serres_Fauche_finJuillet_Q1;5;Silene_latifolia;;No;0
1940;Serres_Fauche_finJuillet_Q1;1;Trifolium_pratense;;No;0
1941;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1562;Apis_mellifera;2
1942;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1563;Bombus_lapidarius;6
1943;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1564;Eristalis_tenax;4
1944;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1565;Apis_mellifera;4
1945;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1566;Syrphidae_indet.;1
1946;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1567;Eristalis_tenax;7
1947;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1568;Sphaerophoria_scripta;6
1948;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1569;Apis_mellifera;1
1949;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1570;Eristalis_tenax;5
1950;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1571;Apis_mellifera;5
1951;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1572;Apis_mellifera;3
1952;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1573;Bombus_terrestris/lucorum/magnus/cryptarum;12
1953;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1574;Eristalis_tenax;2
1954;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1575;Apis_mellifera;7
1955;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1576;Apis_mellifera;6
1956;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1577;Apis_mellifera;8
1957;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1578;Syrphidae_indet.;1
1958;Serres_Fauche_finJuillet_Q1;62;Origanum_vulgare;1579;Eristalis_tenax;6
1959;Serres_Fauche_finJuillet_Q2;1;Cirsium_arvense;1580;Apis_mellifera;1
1960;Serres_Fauche_finJuillet_Q2;23;Geranium_pratense;1581;Apis_mellifera;4
1961;Serres_Fauche_finJuillet_Q2;2;Heracleum_sphondylium;;No;0
1962;Serres_Fauche_finJuillet_Q2;3;Lotus_corniculatus;;No;0
1963;Serres_Fauche_finJuillet_Q2;2;Origanum_vulgare;1582;Bombus_pascuorum;1
1964;Serres_Fauche_finJuillet_Q2;23;Geranium_pratense;1583;Bombus_lapidarius;1
1965;Serres_Fauche_finJuillet_Q2;2;Origanum_vulgare;1584;Apis_mellifera;1
1966;Serres_Fauche_finJuillet_Q2;23;Geranium_pratense;1585;Apis_mellifera;1
1967;Serres_Fauche_finJuillet_Q3;2;Achillea_millefolium;;No;0
1968;Serres_Fauche_finJuillet_Q3;4;Crepis_capillaris;;No;0
1969;Serres_Fauche_finJuillet_Q3;14;Daucus_carota;1586;Maniola_jurtina;1
1970;Serres_Fauche_finJuillet_Q3;2;Jacobaea_vulgaris;1587;Syrphidae_indet.;1
1971;Serres_Fauche_finJuillet_Q3;3;Knautia_arvensis;1588;Bombus_terrestris/lucorum/magnus/cryptarum;1
1972;Serres_Fauche_finJuillet_Q3;2;Lotus_corniculatus;;No;0
1973;Serres_Fauche_finJuillet_Q3;12;Origanum_vulgare;1589;Apis_mellifera;1
1974;Serres_Fauche_finJuillet_Q3;1;Plantago_lanceolata;;No;0
1975;Serres_Fauche_finJuillet_Q3;12;Origanum_vulgare;1590;Bombus_pascuorum;1
1976;Serres_Fauche_finJuillet_Q3;12;Origanum_vulgare;1591;Apis_mellifera;2
1977;Serres_Fauche_finJuillet_Q3;3;Knautia_arvensis;1592;Bombus_lapidarius;1
1978;Serres_Fauche_finJuillet_Q3;3;Knautia_arvensis;1593;Eristalis_tenax;1
1979;Serres_Fauche_finJuillet_Q3;3;Knautia_arvensis;1594;Bombus_pascuorum;1
1980;Serres_Fauche_finJuillet_Q3;12;Origanum_vulgare;1595;Apis_mellifera;1
1981;Mendel_Tonte_finJuillet;9;Crepis_capillaris;;No;0
1982;Mendel_Tonte_finJuillet;3;Hypochaeris_radicata;;No;0
1983;Curie_Tonte_finJuillet;3;Bellis_perennis;1596;Sphaerophoria_spec.;1
1984;Curie_Tonte_finJuillet;1;Cerastium_fontanum;;No;0
1985;Curie_Tonte_finJuillet;5;Crepis_capillaris;;No;0
1986;Curie_Tonte_finJuillet;2;Plantago_lanceolata;;No;0
1987;Curie_Tonte_finJuillet;23;Trifolium_repens;1597;Bombus_pascuorum;1
1988;Curie_Tonte_finJuillet;3;Veronica_persica;;No;0
1989;Curie_Tonte_finJuillet;23;Trifolium_repens;1598;Apis_mellifera;3
1990;Curie_Tonte_finJuillet;23;Trifolium_repens;1599;Apis_mellifera;6
1991;Kellner_Tonte_finJuillet;2;Crepis_capillaris;1600;Bombus_lapidarius;1
1992;Kellner_Tonte_finJuillet;3;Hypochaeris_radicata;1600;Bombus_lapidarius;1
1993;Kellner_Tonte_finJuillet;2;Plantago_lanceolata;;No;0
1994;Kellner_Tonte_finJuillet;3;Hypochaeris_radicata;1601;Lasioglossum_spec.;1
1995;Kellner_Tonte_finJuillet;2;Crepis_capillaris;1602;Lasioglossum_spec.;1
1996;Kellner_Fauche_finJuillet_Q1;1;Achillea_millefolium;;No;0
1997;Kellner_Fauche_finJuillet_Q1;1;Daucus_carota;1603;Syritta_pipiens;1
1998;Kellner_Fauche_finJuillet_Q1;3;Jacobaea_vulgaris;;No;0
1999;Kellner_Fauche_finJuillet_Q1;20;Lotus_corniculatus;;No;0
2000;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1604;Eristalis_tenax;1
2001;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1605;Apis_mellifera;7
2002;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1606;Helophilus_trivittatus;1
2003;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1607;Syritta_pipiens;1
2004;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1608;Apis_mellifera;2
2005;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1609;Apis_mellifera;3
2006;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1610;Eristalis_tenax;1
2007;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1611;Eristalis_pertinax;1
2008;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1612;Apis_mellifera;2
2009;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1613;Apis_mellifera;4
2010;Kellner_Fauche_finJuillet_Q1;14;Origanum_vulgare;1614;Apis_mellifera;1
2011;Kellner_Fauche_finJuillet_Q2;4;Daucus_carota;;No;0
2012;Kellner_Fauche_finJuillet_Q2;1;Hypochaeris_radicata;;No;0
2013;Kellner_Fauche_finJuillet_Q2;2;Jacobaea_vulgaris;;No;0
2014;Kellner_Fauche_finJuillet_Q2;2;Lathyrus_latifolius;;No;0
2015;Kellner_Fauche_finJuillet_Q2;27;Lotus_corniculatus;;No;0
2016;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1615;Bombus_terrestris/lucorum/magnus/cryptarum;3
2017;Kellner_Fauche_finJuillet_Q2;1;Trifolium_pratense;;No;0
2018;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1616;Eristalis_spec.;4
2019;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1617;Eristalis_tenax;3
2020;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1618;Syritta_pipiens;3
2021;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1619;Eristalis_tenax;2
2022;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1620;Apis_mellifera;4
2023;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1621;Apis_mellifera;1
2024;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1622;Bombus_terrestris/lucorum/magnus/cryptarum;8
2025;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1623;Bombus_pascuorum;1
2026;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1624;Eristalis_tenax;7
2027;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1625;Eristalis_pertinax;3
2028;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1626;Apis_mellifera;5
2029;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1627;Syritta_pipiens;3
2030;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1628;Apis_mellifera;7
2031;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1629;Syritta_pipiens;5
2032;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1630;Apis_mellifera;5
2033;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1631;Syritta_pipiens;4
2034;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1632;Eristalis_pertinax;4
2035;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1633;Apis_mellifera;6
2036;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1634;Apis_mellifera;4
2037;Kellner_Fauche_finJuillet_Q2;47;Origanum_vulgare;1635;Eristalis_tenax;4
2038;Kellner_Fauche_finJuillet_Q3;1;Achillea_millefolium;;No;0
2039;Kellner_Fauche_finJuillet_Q3;13;Daucus_carota;1636;Syritta_pipiens;1
2040;Kellner_Fauche_finJuillet_Q3;1;Hypericum_perforatum;;No;0
2041;Kellner_Fauche_finJuillet_Q3;4;Jacobaea_vulgaris;1637;Sphaerophoria_scripta;2
2042;Kellner_Fauche_finJuillet_Q3;4;Lotus_corniculatus;;No;0
2043;Kellner_Fauche_finJuillet_Q3;13;Daucus_carota;1638;Eristalis_pertinax;1
2044;Kellner_Fauche_finJuillet_Q3;13;Daucus_carota;1639;Syritta_pipiens;2
2045;Kellner_Fauche_finJuillet_Q3;13;Daucus_carota;1640;Syritta_pipiens;2
2046;Kellner_Fauche_finJuillet_Q3;13;Daucus_carota;1637;Sphaerophoria_scripta;2
2047;Carnoy_Fauche_finJuillet_Q1;42;Daucus_carota;1641;Syritta_pipiens;1
2048;Carnoy_Fauche_finJuillet_Q1;1;Jacobaea_vulgaris;1643;Syrphidae_indet.;1
2049;Carnoy_Fauche_finJuillet_Q1;16;Trifolium_pratense;1644;Bombus_pascuorum;1
2050;Carnoy_Fauche_finJuillet_Q1;16;Trifolium_pratense;1642;Sphaerophoria_scripta;1
2051;Carnoy_Fauche_finJuillet_Q1;42;Daucus_carota;1642;Sphaerophoria_scripta;1
2052;Carnoy_Fauche_finJuillet_Q2;15;Daucus_carota;1645;Syritta_pipiens;1
2053;Carnoy_Fauche_finJuillet_Q2;120;Medicago_sativa;1647;Megachile_spec.;1
2054;Carnoy_Fauche_finJuillet_Q2;15;Daucus_carota;1646;Lasioglossum_spec.;1
2055;Carnoy_Fauche_finJuillet_Q3;4;Daucus_carota;1651;Syrphidae_indet.;1
2056;Carnoy_Fauche_finJuillet_Q3;1;Jacobaea_vulgaris;;No;0
2057;Carnoy_Fauche_finJuillet_Q3;1;Knautia_arvensis;1649;Bombus_lapidarius;1
2058;Carnoy_Fauche_finJuillet_Q3;11;Lotus_corniculatus;;No;0
2059;Carnoy_Fauche_finJuillet_Q3;20;Origanum_vulgare;1648;Eristalis_tenax;1
2060;Carnoy_Fauche_finJuillet_Q3;6;Trifolium_pratense;;No;0
2061;Carnoy_Fauche_finJuillet_Q3;20;Origanum_vulgare;1649;Bombus_lapidarius;2
2062;Carnoy_Fauche_finJuillet_Q3;20;Origanum_vulgare;1650;Eristalis_nemorum;1
2063;Carnoy_Tonte_finJuillet;30;Bellis_perennis;;No;0
2064;Carnoy_Tonte_finJuillet;3;Hypochaeris_radicata;;No;0
2065;Carnoy_Tonte_finJuillet;5;Prunella_vulgaris;;No;0
2066;Carnoy_Tonte_finJuillet;90;Trifolium_repens;1652;Bombus_lapidarius;1
2067;Carnoy_Tonte_finJuillet;90;Trifolium_repens;1653;Bombus_terrestris/lucorum/magnus/cryptarum;1
2068;Carnoy_Tonte_finJuillet;90;Trifolium_repens;1654;Apis_mellifera;1
;;;;;;
;;;;;;
;;;;;;
;;;;;;
